
Joint Seat Allocation Authority 2025
IITs, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2025-26

Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.
Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	HS 	EWS 	Gender-Neutral 	10348 	11150
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	HS 	EWS 	Female-only (including Supernumerary) 	15371 	15371
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	HS 	OBC-NCL 	Gender-Neutral 	38963 	74456
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	HS 	OBC-NCL 	Female-only (including Supernumerary) 	83660 	147378
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	HS 	SC 	Gender-Neutral 	7229 	11614
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	HS 	SC 	Female-only (including Supernumerary) 	9125 	9125
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	HS 	ST 	Gender-Neutral 	1570 	2553
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	HS 	ST 	Female-only (including Supernumerary) 	2573 	2573
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	OS 	OPEN 	Gender-Neutral 	20862 	25590
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	OS 	OPEN 	Female-only (including Supernumerary) 	35215 	38413
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	OS 	OPEN (PwD) 	Gender-Neutral 	1734 	1734
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	OS 	EWS 	Gender-Neutral 	3521 	3665
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	OS 	EWS 	Female-only (including Supernumerary) 	5647 	5647
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	OS 	OBC-NCL 	Gender-Neutral 	7214 	8993
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	OS 	OBC-NCL 	Female-only (including Supernumerary) 	13304 	15132
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	OS 	OBC-NCL (PwD) 	Gender-Neutral 	1274 	1274
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	OS 	SC 	Gender-Neutral 	3923 	4863
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	OS 	SC 	Female-only (including Supernumerary) 	7007 	7109
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	OS 	ST 	Gender-Neutral 	1901 	2124
National Institute of Technology Hamirpur	Electrical Engineering (4 Years, Bachelor of Technology) 	OS 	ST 	Female-only (including Supernumerary) 	3375 	3375
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	HS 	OPEN 	Gender-Neutral 	28938 	45099
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	HS 	OPEN 	Female-only (including Supernumerary) 	34004 	43999
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	HS 	OPEN (PwD) 	Gender-Neutral 	2324 	2324
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	HS 	EWS 	Gender-Neutral 	8723 	9849
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	HS 	EWS 	Female-only (including Supernumerary) 	13757 	13757
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	HS 	OBC-NCL 	Gender-Neutral 	36550 	50316
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	HS 	OBC-NCL 	Female-only (including Supernumerary) 	57741 	84780
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	HS 	SC 	Gender-Neutral 	5764 	10101
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	HS 	SC 	Female-only (including Supernumerary) 	7553 	10567
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	HS 	ST 	Gender-Neutral 	1920 	2436
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	HS 	ST 	Female-only (including Supernumerary) 	2062 	2062
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	OS 	OPEN 	Gender-Neutral 	14946 	18733
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	OS 	OPEN 	Female-only (including Supernumerary) 	25972 	29052
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	OS 	OPEN (PwD) 	Gender-Neutral 	843 	843
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	OS 	EWS 	Gender-Neutral 	2768 	2875
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	OS 	EWS 	Female-only (including Supernumerary) 	4805 	4805
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	OS 	EWS (PwD) 	Gender-Neutral 	159 	159
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	OS 	OBC-NCL 	Gender-Neutral 	5926 	6659
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	OS 	OBC-NCL 	Female-only (including Supernumerary) 	11737 	12987
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	OS 	OBC-NCL (PwD) 	Gender-Neutral 	671 	671
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	OS 	SC 	Gender-Neutral 	2408 	3733
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	OS 	SC 	Female-only (including Supernumerary) 	6156 	6156
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	OS 	ST 	Gender-Neutral 	1872 	1950
National Institute of Technology Hamirpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology) 	OS 	ST 	Female-only (including Supernumerary) 	2564 	2926
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	HS 	OPEN 	Gender-Neutral 	41707 	47782
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	HS 	OPEN 	Female-only (including Supernumerary) 	69292 	69292
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	HS 	OPEN (PwD) 	Gender-Neutral 	1665 	1665
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	HS 	EWS 	Gender-Neutral 	8999 	8999
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	HS 	OBC-NCL 	Gender-Neutral 	54736 	59757
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	HS 	OBC-NCL 	Female-only (including Supernumerary) 	122105 	122105
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	HS 	SC 	Gender-Neutral 	7147 	7147
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	HS 	SC 	Female-only (including Supernumerary) 	11031 	11031
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	HS 	ST 	Gender-Neutral 	2850 	2850
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	OS 	OPEN 	Gender-Neutral 	18612 	21593
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	OS 	OPEN 	Female-only (including Supernumerary) 	31837 	31837
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	OS 	EWS 	Gender-Neutral 	3360 	3442
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	OS 	OBC-NCL 	Gender-Neutral 	5582 	7167
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	OS 	OBC-NCL 	Female-only (including Supernumerary) 	14384 	14825
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	OS 	SC 	Gender-Neutral 	3771 	4065
National Institute of Technology Hamirpur	Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree)) 	OS 	ST 	Gender-Neutral 	2154 	2154
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology) 	HS 	OPEN 	Gender-Neutral 	78066 	114049
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology) 	HS 	OPEN 	Female-only (including Supernumerary) 	114889 	139283
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology) 	HS 	OPEN (PwD) 	Gender-Neutral 	3857 	3857
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology) 	HS 	EWS 	Gender-Neutral 	17482 	18089
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology) 	HS 	EWS 	Female-only (including Supernumerary) 	20370 	20370
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology) 	HS 	OBC-NCL 	Gender-Neutral 	103286 	148333
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology) 	HS 	OBC-NCL 	Female-only (including Supernumerary) 	141711 	141711
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology) 	HS 	SC 	Gender-Neutral 	14508 	17790
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology) 	HS 	SC 	Female-only (including Supernumerary) 	17959 	17959
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology) 	HS 	ST 	Gender-Neutral 	4244 	4244
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology) 	OS 	OPEN 	Gender-Neutral 	26670 	40002
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology) 	OS 	OPEN 	Female-only (including Supernumerary) 	42279 	43450
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology) 	OS 	EWS 	Gender-Neutral 	5896 	6613
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology) 	OS 	OBC-NCL 	Gender-Neutral 	11715 	13837
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology) 	OS 	OBC-NCL 	Female-only (including Supernumerary) 	20053 	23838
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology) 	OS 	SC 	Gender-Neutral 	5809 	7025
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology) 	OS 	ST 	Gender-Neutral 	2616 	2616
National Institute of Technology Hamirpur	Engineering Physics (4 Years, Bachelor of Technology) 	OS 	ST 	Female-only (including Supernumerary) 	4442 	4442
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology) 	HS 	OPEN 	Gender-Neutral 	74272 	117169
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology) 	HS 	OPEN 	Female-only (including Supernumerary) 	99169 	139651
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology) 	HS 	EWS 	Gender-Neutral 	18173 	18206
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology) 	HS 	OBC-NCL 	Gender-Neutral 	134891 	146850
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology) 	HS 	OBC-NCL 	Female-only (including Supernumerary) 	145028 	145028
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology) 	HS 	SC 	Gender-Neutral 	16900 	17180
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology) 	HS 	SC 	Female-only (including Supernumerary) 	12487 	12487
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology) 	HS 	ST 	Gender-Neutral 	4410 	4677
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology) 	OS 	OPEN 	Gender-Neutral 	41765 	47285
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology) 	OS 	OPEN 	Female-only (including Supernumerary) 	53403 	53403
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology) 	OS 	OPEN (PwD) 	Gender-Neutral 	2849 	2849
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology) 	OS 	EWS 	Gender-Neutral 	7021 	7021
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology) 	OS 	EWS 	Female-only (including Supernumerary) 	9761 	9761
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology) 	OS 	OBC-NCL 	Gender-Neutral 	15509 	16291
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology) 	OS 	OBC-NCL 	Female-only (including Supernumerary) 	23516 	23516
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology) 	OS 	SC 	Gender-Neutral 	7822 	8248
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology) 	OS 	ST 	Gender-Neutral 	2989 	2989
National Institute of Technology Hamirpur	Materials Science and Engineering (4 Years, Bachelor of Technology) 	OS 	ST 	Female-only (including Supernumerary) 	4892 	4892
National Institute of Technology Hamirpur	Mathematics and Computing (4 Years, Bachelor of Technology) 	HS 	OPEN 	Gender-Neutral 	23646 	33284
