csab_round,academic_year,institute,academic_program_name,quota,seat_type,gender,opening_rank,closing_rank
2,2025-26,Central University of Jammu,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,190155,236269
2,2025-26,Central University of Jammu,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,342363,364897
2,2025-26,Central University of Jammu,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,683628,683628
2,2025-26,Central University of Jammu,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,173938,208207
2,2025-26,Central University of Jammu,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,214658,223379
2,2025-26,Central University of Jammu,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,214263,243434
2,2025-26,Central University of Jammu,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,342994,374734
2,2025-26,Central University of Jammu,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,690783,693243
2,2025-26,Central University of Jammu,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,202786,261384
2,2025-26,Central University of Jammu,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,261734,307396
2,2025-26,Central University of Jammu,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,268639,341376
2,2025-26,Central University of Jammu,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,370156,415999
2,2025-26,Central University of Jammu,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,645795,887893
2,2025-26,Central University of Jammu,"Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,245504,297508
2,2025-26,Central University of Jammu,"Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,317935,362296
2,2025-26,Central University of Jammu,"Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,319900,377213
2,2025-26,Central University of Jammu,"Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,415126,441883
2,2025-26,Central University of Jammu,"Electronics and Communication Engineering (Avionics) (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,904505,1324679
2,2025-26,Central University of Jammu,"Mathematics and Computing (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,211162,265831
2,2025-26,Central University of Jammu,"Mathematics and Computing (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,268517,292390
2,2025-26,Central University of Jammu,"Mathematics and Computing (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,266327,334532
2,2025-26,Central University of Jammu,"Mathematics and Computing (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,375415,407438
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Aeronautical Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,188711,249658
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Aeronautical Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,252990,354780
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Aeronautical Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,261967,400997
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Aeronautical Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,366153,416968
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Aeronautical Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,779453,848199
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,142213,169608
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,185866,215553
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,175575,212866
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,328270,338588
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,616271,622245
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Dairy Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,584697,755932
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Dairy Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,1464149,1464149
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Dairy Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,758306,854351
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,185025,238643
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,239366,262708
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,244587,292951
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,373500,396692
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,945615,1093662
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Fashion and Apparel Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,397015,567267
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Fashion and Apparel Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,862475,1106541
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Fashion and Apparel Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,575460,599930
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Food Engineering and Technology (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,506552,805130
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Food Engineering and Technology (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,1177278,1448287
2,2025-26,"Institute of Engineering and Technology, Dr. H. S. Gour University. Sagar (A Central University)","Food Engineering and Technology (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,809347,891773
2,2025-26,Central University of Haryana,"Civil Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,236037,305861
2,2025-26,Central University of Haryana,"Civil Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,359345,464721
2,2025-26,Central University of Haryana,"Civil Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,311244,460831
2,2025-26,Central University of Haryana,"Civil Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,387826,412345
2,2025-26,Central University of Haryana,"Civil Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,529455,529455
2,2025-26,Central University of Haryana,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,98521,117836
2,2025-26,Central University of Haryana,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,123119,128336
2,2025-26,Central University of Haryana,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,124875,144459
2,2025-26,Central University of Haryana,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,269944,274970
2,2025-26,Central University of Haryana,"Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,605593,624052
2,2025-26,Central University of Haryana,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,157247,204266
2,2025-26,Central University of Haryana,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,204651,270776
2,2025-26,Central University of Haryana,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,205897,275085
2,2025-26,Central University of Haryana,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,328774,358598
2,2025-26,Central University of Haryana,"Electrical Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,654317,778682
2,2025-26,Central University of Haryana,"Printing and Packaging Technology (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,396374,487665
2,2025-26,Central University of Haryana,"Printing and Packaging Technology (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,488021,723935
2,2025-26,Central University of Haryana,"Printing and Packaging Technology (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,528963,965026
2,2025-26,Central University of Haryana,"Printing and Packaging Technology (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,495728,518166
2,2025-26,Central University of Haryana,"Printing and Packaging Technology (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,647962,840854
2,2025-26,"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,97979,114105
2,2025-26,"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),101877,116413
2,2025-26,"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,123401,137470
2,2025-26,"Birla Institute of Technology, Deoghar Off-Campus","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,119151,152183
