dasa logo
DASA and CSAB-Special 2025
NITs, IIEST, IIITs, SPAs, Other-GFTIs, and a few other Premier Technical Institutes

  Home
Opening and Closing Ranks
Special Round:
Institute Type:
Institute Name:
Academic Program:
Opening and closing ranks for New (Fresh Allottee) and Upgraded (Seat Upgraded) candidates in the First, Second, and Third rounds of Special Vacant and DASA Seat Filling Rounds.

Note :
1. All ranks are All India CRL Rank.
2. These ranks are based on following types of Candidates.
a) who reported online at PI (Secured admission) in JoSAA round 6 and upgraded the institute/program/category/quota/gender pool in CSAB Special Round.
b) who got fresh allotment in CSAB Special Round.


Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Indian Institute of Information Technology(IIIT) Kalyani, West Bengal	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	221587	227547
Indian Institute of Information Technology(IIIT) Kalyani, West Bengal	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	207219	207219
Indian Institute of Information Technology(IIIT) Kalyani, West Bengal	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	331772	403112
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	26857	39513
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN (PwD)	Gender-Neutral	951086	1094693
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	41532	49319
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	42119	55483
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL (PwD)	Gender-Neutral	1337462	1337462
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	134020	192461
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	115190	364985
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	CSE ( Data Science & Analytics) (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	30999	46229
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	CSE ( Data Science & Analytics) (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	49471	51882
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	CSE ( Data Science & Analytics) (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	53058	58255
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	CSE ( Data Science & Analytics) (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	131841	197554
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	CSE ( Data Science & Analytics) (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	292512	387968
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Information Technology (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	29933	47363
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Information Technology (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	50093	54245
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Information Technology (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	52503	60490
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Information Technology (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	182304	209408
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Information Technology (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	345957	365482
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	29226	40437
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	31067	37385
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN (PwD)	Gender-Neutral	646956	723399
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	41063	51377
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	59665	59665
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	42177	54549
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	64908	64908
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	140943	197693
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	307901	364914
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	40338	43391
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	All India	OPEN (PwD)	Gender-Neutral	1108535	1108535
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	44428	52489
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	56284	57795
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	189613	189613
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	390146	390146
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	33086	42252
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	42523	52020
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	52905	56280
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	171572	171572
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	341227	365279
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	42637	52278
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	44554	44554
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN (PwD)	Gender-Neutral	1218127	1218127
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	53380	58634
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	57339	66002
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	69316	69316
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	200387	220080
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	231422	231422
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	304114	394285
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	27149	29603
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	36781	38055
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	32809	34538
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	42410	42410
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	30479	39866
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	57252	57252
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	160283	167446
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	252985	252985
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	ST	Female-only (including Supernumerary)	182280	182280
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science for DASA-CIWG (4 Years, Bachelor of Technology)	DASA-CIWG	OPEN	Gender-Neutral	311096	934537
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science for DASA-Non CIWG (4 Years, Bachelor of Technology)	DASA-Non CIWG	OPEN	Gender-Neutral	530805	530805
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	21831	28052
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	34286	36344
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN (PwD)	Gender-Neutral	519311	519311
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN (PwD)	Female-only (including Supernumerary)	667795	667795
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	30785	32762
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	39228	39228
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS (PwD)	Gender-Neutral	556733	556733
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	31438	39178
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	37866	51921
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL (PwD)	Gender-Neutral	826407	871147
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	109344	164755
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	172296	179943
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	134792	256818
